id_str,username,screen_name,created_at,friends_count,followers_count,favourited_count,statuses_count,full_text,description,text_created_at,text_favourites_count,text_retweets_count,label
2426751872,MasMumarrod,MazMumarrod,Fri Apr 04 05:54:09 +0000 2014,1437,1447,9060,6471,"@ekowboy2 @AgusmanTanjung5 Pak anies knp diem aja ? 
Klo dibiarkan akan terus spt ini sampe Bpk jd Presiden.
Pak @aniesbaswedan mhn bertindaklah. Jgn fitnah &amp; kedzoliman ini tumbuh subur.

#TangkapAbuJanda 
#TangkapAbuJanda","﷽ اللّهمّ صلّ  وسلّم علی سيدنا ومولانا مُحَمَّد وعلى آله وصحب||
Smg istiqomah #GakFollowPorno",Thu Jul 07 15:38:42 +0000 2022,3,1,0
1.44E+18,insantazaka,Pangeran Priangan,Mon Oct 04 07:23:20 +0000 2021,18,44,11739,7409,#TangkapAbuJanda tapi jgn berharap ama wercok coz #percumalaporpolisi https://t.co/iv7Plc8OTT,tinggi,Thu Jul 07 22:15:20 +0000 2022,1,0,0
1.25E+18,gonzales_regi,Regi Gonzalez,Sat Apr 25 04:24:55 +0000 2020,387,86,10971,7057,1 ruang kerja @brin_indonesia bisa bangun puluhan Ruang Kelas Baru untk sekolah dasar di pelosok negeri ini https://t.co/xzDmLlzAdO,"orang biasa, hanya numpang hidup dibumi.
peliputan berita terbaru",Sun Jul 17 02:02:50 +0000 2022,1,0,0
1.05E+18,chixtatc,𝒊𝒄𝒂 | wts 📌,Fri Sep 28 04:45:31 +0000 2018,936,1143,4476,42254,@haoaregyubb Vibes disini cuma kalimalang brin wkwkwkw,#도겸 #DOYOUNG poca enjoyer's,Sat Jul 16 13:17:18 +0000 2022,0,0,0
116339778,duja_djkn,Badrud D.,Mon Feb 22 03:18:50 +0000 2010,99,45,173,2279,Pemimpin pemersatu bangsa laki2,"Hi friend around the 🌏, like & follow 😀, thanks for coming | you are loved 😇. 🌏 part time traveler, love football.",Mon Jul 18 14:52:25 +0000 2022,0,0,0
1.47E+18,ArArozy,Ar Arozy,Sat Dec 11 08:07:10 +0000 2021,978,692,17562,9402,@Hasbil_Lbs @brin_indonesia Keren banget wow,semoga segala sesuatu dimudahkan sama Allah. syukuri Jalani dan Nikmati,Sat Jul 16 23:34:19 +0000 2022,1,0,0
1.19E+18,danangmauulana,Danang Maulana,Sun Nov 10 17:31:45 +0000 2019,473,213,3436,927,"@al_afif25 @brin_watch Izin bertanya bapak @emilsalim2010 selaku dewan pengarah BRIN, apakah dana sebesar itu pantas disaat dana riset semakin menipis 🙏",Pembelajar | Penikmat Sejarah,Thu Jul 14 13:27:54 +0000 2022,0,0,0
115906748,Omen_Sick,⓼ঔৣ๛,Sat Feb 20 11:37:21 +0000 2010,153,571,84,13412,"Lama gak ikutan nagar 😬
Pas liat video gini baru faham 😂🤣
#TangkapAbuJanda 
#TangkapAbuJanda https://t.co/xGZ6oXr7fb",,Fri Jul 08 01:39:34 +0000 2022,0,1,0
2203997504,hardysk82,2019BalikinNgaciroKeSolo,Wed Nov 20 00:42:58 +0000 2013,1251,1138,4554,6476,"tidak ada krbohongan yg abadi ada saatnya terbonfkar....
#KM50RekayasaPenguasa","#2019GantiPresiden
Ada yg Takut pergi ke Kediri
sudah waktunya kita Kedirikan...",Sun Jul 17 14:41:43 +0000 2022,1,0,0
9.32E+17,eunoow,nyom.,Sat Nov 18 16:42:21 +0000 2017,662,776,1279,43330,@Artemivst brin km bau kambing,,Thu Jul 14 13:53:36 +0000 2022,0,0,0
1.54E+18,doell_me,Me Doell,Fri Jun 24 08:57:44 +0000 2022,18,0,0,3,"@ekowboy2 Otw 2024, setan politik dan antek2nya sudah pasti menyerang Anies dengan black campaign, apapun caranya yang penting Anies gagal nyapres, ingat kawan hukum Allah pasti berlaku, kebaikan tak akan bisa di tutupi Allah  akan menyempurnakan cahaya Nya
#TangkapAbuJanda 
#aniesPresiden",,Thu Jul 07 21:57:35 +0000 2022,1,1,0
1.37E+18,Cordovamindpack,Cordovahappyendingismine,Sat Mar 13 13:24:11 +0000 2021,5964,6413,49308,33284,"#KM50RekayasaPenguasa 
#KM50RekayasaPenguasa 
maunya mereka kita terserah menyerah...",Pengen S2 Tahun depan🤲ya Allah kasih duit buat daftar. opsi right & if u tangan cebok left la. sedia Quran produk syaamil. RSQan nikmatnya sampai surga.,Sun Jul 17 17:00:58 +0000 2022,0,1,0
9.81E+17,kulitbumi,kulit bumi,Wed Apr 04 07:40:01 +0000 2018,1122,1767,384,15551,"Abu janda sebar hoax terkait video editan Pak Anies... sejauh ini masih aman dia..

#TangkapAbuJanda","sayang bumi, sayang sesama.
jangan rasis, jangan follow.
kentutlah pada tempat yang telah ditentukan!!!",Thu Jul 07 15:27:04 +0000 2022,1,0,0
9.60E+17,Ponorogo_Berkah,Share berita Ponorogo Jatim,Sat Feb 03 18:40:10 +0000 2018,65,111,1141,12956,Renovasi Ruang Kerja Megawati di BRIN Mencapai Rp6 M! https://t.co/NvKYoJTN6r,"Berpolitiklah dengan moral untuk memperjaungkan kebenaran bukan sekedar mengejar kuasa, tahta, harta dengan segala cara",Sat Jul 16 20:21:20 +0000 2022,0,0,0
1.34E+18,ZPembayun,Zidnia Pembayun,Sat Dec 19 12:30:02 +0000 2020,2654,2276,42361,22859,"@Soul__Antidote Takut sm swaminya... atw takut ketemu wartawan😂
#KM50RekayasaPenguasa 
#KM50RekayasaPenguasa","#IngatKM50#
#6SyuhadaFPI#
#GakFollowPorno
⛔pembenci ulama⛔syiah⛔porno⛔cebi⛔lgbt⛔",Sun Jul 17 16:01:08 +0000 2022,2,1,0
1.55E+18,agul_pisan,budak bageur,Sat Jul 16 06:18:50 +0000 2022,204,23,82,38,@PanciB0zz @B_n1ng17 @baronko_chole @SatriaMaul2022 @emprosay Sepertinya sih iya #KM50RekayasaPenguasa apakah lagi viral #KM50RekayasaPenguasa ?,,Sun Jul 17 14:45:02 +0000 2022,0,0,0
1.54E+18,Mochaa19156221,Mochaa,Tue Jun 28 02:45:56 +0000 2022,8,0,0,29,BRIN sangat berterimakasih atas bantuan pembangunan rusun oleh pemerintah. #PastiIndonesiaMaju https://t.co/CcqRKPJQAh,,Fri Jul 15 23:00:35 +0000 2022,0,0,0
1.12E+18,hanifahmi8,hanifahmi,Fri Apr 12 03:14:15 +0000 2019,176,92,1935,1626,@aik_arif Belum diteliti sama @brin_indonesia ya pak?,merindukan keadilan,Sat Jul 16 23:18:58 +0000 2022,0,0,0
1.45E+18,Nissa_4yu,Nissa,Fri Oct 29 15:30:22 +0000 2021,2328,2795,2048,3394,"@B_dzoel @PanciB0zz @akunkelima212 @z4r4n @dyta0303 @cintah__ @0n_0ff_2022 @OmegaF1998 @Yunardi99 @september__2609 @Mpricopedess Maaf tak tahu,ada Tagar ini
Sundul teross

#KM50RekayasaPenguasa 
#KM50RekayasaPenguasa","Merawat kewarasan.
Akal yang sehat paham dan tahu pasti dia berdiri.
#UNO
#UniversalOpposer",Sun Jul 17 13:55:52 +0000 2022,3,1,0
8.98E+17,RyanNP1210,Ryanbjay,Wed Aug 16 02:19:39 +0000 2017,131,24,354,592,"@Hasbil_Lbs @brin_indonesia Apa yg dibanggakan dr pimpinan BRIN....apa prestasi dan kerjanya slma ini yg sdh bsa dirasakan oleh rkyt...knpa bgtu bdoh nya anggaran sgtu cm utk polesan ruang kerja yg kerjanya kya siluman....
Coba sebutkan manfaat apa yg sdh dirasakan rkyt thd kinerja BRIN d bwh ketuanya skrg",,Sun Jul 17 11:22:49 +0000 2022,0,0,0
1224830138,d2balitour,MU,Wed Feb 27 13:12:37 +0000 2013,577,447,28491,34245,@RheinaHerlina @TRendusara @tvOneNews Wlo sdh tau ga mgkin ada yg berani #TangkapAbuJanda tp tagar #TangkapAbuJanda jd meroket,Reng disah,Fri Jul 08 03:19:30 +0000 2022,0,0,0
1.44E+18,BWartawan,Bukan Wartawan,Sat Oct 02 06:25:10 +0000 2021,836,886,194,408,Bagi yang kehidupanya tidak lebih luas dari lambungnya Rakyat Rasakan Kemajuan https://t.co/dTTyEqAbMA,"Sebentar saja di dunia
ayo saling folo",Sun Jul 10 06:00:12 +0000 2022,3,3,0
2378361194,Enov_Jkt,Enov,Sat Mar 08 08:02:05 +0000 2014,1210,1135,2890,1085,Semua orang di wakanda line bilang #TangkapAbuJanda,Enov is Following You,Thu Jul 07 15:09:30 +0000 2022,0,2,0
1.54E+18,MLieur2,MANDOR LIEUR2,Sat Jun 25 06:07:48 +0000 2022,363,141,974,559,"@DonAdam68 Buzzer politik unfaedah
#TangkapAbuJanda 
#TangkapAbuJanda","No porn, anti cebong togog,anti LGBT⛔",Thu Jul 07 16:21:58 +0000 2022,0,0,0
1.01E+18,budimugi394,budmug394,Thu Jun 28 09:19:59 +0000 2018,109,11,2243,31,"Ini orang senang banget bikin fitnah, kynya udah putus""urat takutnya"" pd akan balasan-Nya.

#TangkapAbuJanda",my family,Fri Jul 08 01:12:22 +0000 2022,0,0,0
97646597,jackbowo,jackbowo,Fri Dec 18 11:33:07 +0000 2009,443,220,450,435,"@defenceview_id karena kurangnya SDM, dan terbentuknya BRIN",ջայալահ ինդօնեսիակու,Fri Jul 15 12:16:33 +0000 2022,4,0,0
1.33E+18,RagilSemar,≋B≋A≋G≋O≋N≋G≋,Wed Dec 02 09:44:11 +0000 2020,1150,14631,79540,51534,"Pertama, ini cuma RUANG ya... Bukan gedung 
Kedua, ini cuma RENOVASI ya... Bukan bikin baru.

Biayanya ENAM MILYAR ! 

Itu bisa jadi berapa bangunan gedung sekolah baru??

EDAN KOWE !!! EDAN TENAN !!!

https://t.co/KiyARVDatL","Kalau mau difolbek, bilang aja  |||
#YNWA  |||
#SahabatPalestina_ID |||  
اءله مع الله؟",Sat Jul 16 14:54:40 +0000 2022,792,300,0
1.47E+18,TwoDaynsp,Two Day,Wed Dec 08 02:48:10 +0000 2021,7,0,14,17,"@aabelkarimi1 Bila Hukum brtepuk sebelah tangan ini yg bahaya, dukung @ListyoSigitP #tangkapabujanda",Two days,Fri Jul 08 03:04:35 +0000 2022,0,0,0
121430263,Seftian1892,Sentakkelahhh,Tue Mar 09 13:35:21 +0000 2010,1692,966,1900,66881,"Makhluk ini jd hama dinegeri ini, apa gak sebaiknya dikarungin aja nih babi. Nunggu proses hukum mah gak bakalan dah 
#TangkapAbuJanda",Jangan Ada Cebong Antara Kita,Thu Jul 07 16:23:46 +0000 2022,0,0,0
1.47E+18,Ramadan86867985,Ramadan,Mon Dec 20 11:56:33 +0000 2021,1572,1432,432,274,"Gaji Direksi dan Komisaris pertamina kurang lebih 3m perbulan 36m setahun blom lagi fasilitas dll
JADI MEREKA GA MIKIRIN BERAPA HARGA BBM KARENA.HARTA MEREKA MELMPAH.

HERAN NYA MEREKA NGAKU NGAKU RUGI

 KAN KONYOL
#KM50RekayasaPenguasa

#KM50RekayasaPenguasa","SEJAK PENYAYI BARU ITU MUNCUL HILANG RASA KOPI PAGI KU

#Gafollowporno",Sun Jul 17 13:05:38 +0000 2022,2,1,0
1.37E+18,Ishaqofficial_,Ishaqofficial93,Mon Mar 08 11:44:17 +0000 2021,4,5,2,55,"#TangkapAbuJanda

Apakah equality before the law masih berlaku di negri ini ? https://t.co/I1cmAJhPKr",Addunya Darul Bala',Fri Jul 08 00:07:42 +0000 2022,0,0,0
1.42E+18,Burhan69462131,Burhanudin Kamal,Mon Jul 26 08:32:41 +0000 2021,428,112,1426,545,"Hadoooooh...
Mati aku mak 🤣🤣🤣
#TangkapAbuJanda https://t.co/m71x2T8IBS",Lahaulawala Quwataillabillah,Thu Jul 07 16:33:37 +0000 2022,0,0,0
8.72E+17,ekajuwa,Ekajuwa,Wed Jun 07 03:58:45 +0000 2017,0,50,6,5313,"#KM50RekayasaPenguasa pesantren agrokultural markaz syariah, imam besar residivis ormas teroris fpi rizieq shihab. menumbalkan 6 anggotanya djdkan teroris dgn menghadang dan menyerang petugas Kepolisian. sdg mensupervise pergerakannya melawan/hindari hukum atas kasus kriminalnya.","👁️ Melihat,👂Mendengar dan 🗣️Bicara Untuk Melawan Penyesatan dan Pembohongan Publik Melalui Disinformasi dan Hoax Dengan 🧠 Akal Sehat.",Sun Jul 17 16:10:33 +0000 2022,0,0,0
1.39E+18,AmukRonggolawe,Edi Ranggalawe 💉💀,Mon May 03 01:19:22 +0000 2021,1176,1194,3408,2772,"Sesuai dg jabatannya yg mentereng dan gelarnya yg bergandeng...
Setara dg renovasi 400 unit Rumah Tanggga Layak Huni (RTLH) di desa.
https://t.co/EUsv4rypeU",Berbahagialah orang2 yg terasing dan diasingkan. Pertolongan datang dari Allah dan kemenangan itu dekat. Bergembiralah orang-orang yang beriman.,Sun Jul 17 07:54:57 +0000 2022,10,4,0
1.48E+18,Sameera1073,$₳ⲘɆɆɌ₳ Ⲙ¥ ⱠØ⩔Ɇ,Sat Jan 15 12:19:45 +0000 2022,67,68,3076,694,"@al_afif25 @brin_watch Renovasi yaa, bukan bangun baru",,Thu Jul 14 13:41:26 +0000 2022,0,0,0
965820260,oneardi64,Irawan Ardiwilaga,Fri Nov 23 09:47:08 +0000 2012,4461,1965,1763,5946,Apa Khabar BRIN..mana hasil karyamu?,"Konsultan Lepas HC, Pemerhati Fambiz ,jazz lover,book enthusiast, sdg berusaha istiqomah dlm beribadah🕋",Fri Jul 15 06:12:17 +0000 2022,2,0,0
1425597264,frian__,doyanindomie,Mon May 13 14:24:19 +0000 2013,276,272,206,10018,@al_afif25 @brin_watch xixixi,Milanisti dari SD,Thu Jul 14 08:54:10 +0000 2022,0,0,0
1.28E+18,malangposco,Malang Posco Media,Tue Jun 30 01:54:13 +0000 2020,100,491,121,8276,"Seminar Nasional Bersama MPR RI dan BRIN; ITN Malang Terapkan Teknologi Metaverse https://t.co/880a5OjzBw lewat @New Brand, It's My Dream","Official Twitter of Malang Posco Media || Korane Arek Malang.

Yuk ikuti, untuk berita terkini di Malang Raya.

Bantuan re-tweet? Mention @malangposco",Thu Jul 14 08:39:55 +0000 2022,0,0,0
1.32E+18,linahmrlinah,Lina ali,Fri Oct 16 14:40:43 +0000 2020,1447,877,38595,5189,@zarazettirazr Memang harusnya nenek2 rebahan aja atau ga aktif di majlis ilmu..brin urusan ilmuan ..dunia ditangan akhirat dihati,,Sun Jul 17 05:28:05 +0000 2022,0,0,0
1.11E+18,sum_yenni,Mom Yen,Sun Mar 17 09:56:26 +0000 2019,1105,1218,27712,3127,"@BosTemlen Setuju...

#TangkapAbuJanda 
#TangkapAbuJanda",Hidup harus bermanfaat untuk orang lain... ❤️❤️❤️,Thu Jul 07 15:49:16 +0000 2022,1,0,0
1.05E+18,Sut4nMudo,Sutan Mudo,Sat Oct 13 14:58:52 +0000 2018,150,80,571,1938,"@sociotalker Dia dapat jabatan kepala brin ya dg cara begitu. Masalahnya ya di presiden, tapi masalah utamanya yg milih presiden atau rakyat Indonesia. Bagaimana memastikan 2024 tidak terulang lagi kesalahan memilih pemimpin?","Manusia bebas, hanya mengabdi kepada Allah SWT, anti LGBT, anti PKI",Sat Jul 16 12:45:15 +0000 2022,4,0,0
1.47E+18,0xjustwin,Arfathx | Free tag | #JuniPastiBigwin,Thu Dec 16 09:20:03 +0000 2021,3541,146,2778,14663,Yes #TangkapAbuJanda semudah itukah bilang hanya lucu-lucuan,"Job: GA Hunter
Level: Zero
Rank: Newbie
$AVAX $LEOS $BNB $ETH
#ShillCrew #jihantesti #cutetesty #SobatGarangan",Fri Jul 08 01:53:56 +0000 2022,0,1,0
2171926034,eddysutrisno08,eddie soetrisno,Sun Nov 03 10:09:42 +0000 2013,157,53,505,3432,"@BosTemlen #TangkapAbuJanda ....manusia satu ini sakti bener, pingin tau polisi india berani ga yg katanya presisi","Javapillars Hospitality management, https://t.co/o0ppIm9JYg, demi cow cafe",Thu Jul 07 22:22:21 +0000 2022,0,0,0
1.28E+18,AndryOop,Andry_Oop,Tue Jul 07 18:17:39 +0000 2020,37,3,113,47,@ekowboy2 Segera musnahkan orang ini dan #TangkapAbuJanda,HARAM PILIH PDI-P,Thu Jul 07 18:20:31 +0000 2022,0,0,0
1.50E+18,febritotti,Febritotti,Thu Feb 24 07:59:59 +0000 2022,15,0,8,14,#TangkapAbuJanda ni org meresahlan sekali. Bikim oanar dan biang perpecahan. Presisi mana y,,Thu Jul 07 15:22:00 +0000 2022,0,0,0
1.35E+18,nanannna_,✿nachel✿,Wed Jan 06 17:26:39 +0000 2021,285,293,15989,2801,@zbrinaaa main nya suka gtu yak brin,"go away,dont touch my acc",Fri Jul 15 10:18:10 +0000 2022,0,0,0
249006027,infoJATIASIH,Jatiasih™,Tue Feb 08 04:41:33 +0000 2011,236,15203,3793,112831,"Ingat, ini hujan #meteor, bukan hujan emas. https://t.co/FNsNAX27v9",NON-PROFIT|bertukar informasi|merawat kebhinekaan|provokator logika sehat|menyuarakan kepentingan warga Jatiasih. Free retweet promosi 𝘽𝘼𝙂𝙄 𝙁𝙊𝙇𝙇𝙊𝙒𝙀𝙍,Fri Jul 15 09:58:05 +0000 2022,0,0,0
1.49E+18,PutraErlangga95,Putra Erlangga🇧🇪,Fri Feb 11 09:38:04 +0000 2022,1482,6177,26221,12079,Terus kapan di #TangkapAbuJanda.? https://t.co/hCyYkRE00A,"Jadi, jika kita berbohong kepada pemerintah, itu kejahatan. Jika mereka berbohong kepada kita, itu politik. - Bill Murray",Thu Jul 07 15:53:33 +0000 2022,9,3,0
9.95E+17,AdityarifqiRif1,Sinaga,Fri May 11 17:45:04 +0000 2018,280,86,7842,11839,"Ayoo @DivHumas_Polri pak @ListyoSigitP  
#TangkapAbuJanda https://t.co/54OKiEZ4bL",Bismillahhirrahmannirrohim.....,Thu Jul 07 15:09:36 +0000 2022,0,0,0
1.08E+18,fanta_junaidi,THE KING OF ACEH ☝️,Wed Dec 19 14:38:44 +0000 2018,4886,1782,2715,8704,@Arieeer1 @Hasbil_Lbs @brin_indonesia Ya puasa ga dpat mabil.esemka menuju tol.langit🤣,"#PEJUANG KEADILAN /PEMBANTAI BUUZER RP 
#OPOSISI 
#FREE  PALESTINE",Sun Jul 17 01:20:01 +0000 2022,1,0,0
233451839,pattasalam,Patta Salam,Mon Jan 03 07:49:40 +0000 2011,119,203,13292,6247,"@Hasbil_Lbs @brin_indonesia Menurut mereka urusan pencapaian urusan sekian urusan pertama ya nikmati fasilitas jabatan walaupun ketua tidak punya keilmuan, negara dipimpin oleh petugas partai dan dinikmati oleh ketua partai",✨BERKATA JUJURLAH SEPAHIT APAPUN AKIBATNYA✨ TERUSLAH BERBUAT BAIK HINGGA KAMU TAKUT BERBUAT SALAH ✨ TIADA TUHAN SELAIN ALLAH & NABI MUHAMMAD UTUSAN ALLAH ✨,Sun Jul 17 00:19:24 +0000 2022,7,0,0
1045272301,wahyu_azzurri,wahyu hidayat,Sat Dec 29 16:02:20 +0000 2012,95,13,40,14,Abu janda sadar dia kebal hukum. Mkanya semua narasi yg dia bikin selalu bikin gaduh. Selama masih rezim ini berkuasa pastikan abu janda aman-aman saja. #TangkapAbuJanda,Simpel,Thu Jul 07 16:26:33 +0000 2022,0,0,0
2655442453,nusabalicom,NusaBali.com,Fri Jul 18 01:52:35 +0000 2014,366,2256,473,74217,"Hasil Penelitian Badan Riset dan Inovasi Nasional, 'Orang Indonesia Tidak Ingin Banyak Partai' https://t.co/GLO8jGhdMi #berita #nusabali #Pilpres2024 #Pemilu2024 #GongDemokrasi #BRIN",Media Berita Bali Online | Official Twitter Account Harian Umum NusaBali Email: info@nusabali.com,Thu Jul 14 06:20:46 +0000 2022,0,0,0
7.87E+17,HudSuharg,Hud Suhargono,Sat Oct 15 06:16:23 +0000 2016,191,163,8925,8536,@brin_watch Biaya segitu bisa buat puluhan proposal riset,"Obstetric and gynecologist
Konsultan Obstetri dan Ginekologi Sosial",Sun Jul 17 07:17:50 +0000 2022,1,0,0
1.52E+18,Foo_Tony13,Foo.Tony,Sat Apr 23 17:26:13 +0000 2022,901,4913,7569,5462,"#TangkapAbuJanda #TangkapAbuJanda 
Parodi yang jelas menghasut dapat di tangkap berdasarkan  PASAL 160 KUHP https://t.co/tAGdq6d7ND",CFO in Industry and Corporate Management. With and Through Experiences sharing Life and Leadership wisdom and motivation.,Thu Jul 07 14:52:56 +0000 2022,29,10,0
1.03E+18,Hakim_Arief_,Arief Kasuke327,Wed Aug 15 13:33:21 +0000 2018,1649,3323,22872,31310,"Saya heran dengan kepolisian sudah sering si Abu Jadol menyebar hoaxs dan bikin kekacauan di medsos tapi belum di tangkap² atau diproses hukum pa @ListyoSigitP 
@DivHumas_Polri 
Kenapa dan ada apa?

#TangkapAbuJanda https://t.co/2AneWzs43c","Pemimpin cerminan rakyatnya,",Thu Jul 07 15:56:49 +0000 2022,1,0,0
1.46E+18,IiiZahrah,Zahrah Hasan III,Wed Nov 24 14:19:36 +0000 2021,1224,1741,27484,23732,"@tatakujiyati @fiiqalb11 Slogannya Partai Wong Cilik 

https://t.co/AL3Xqt6Mj3",,Sat Jul 16 12:26:56 +0000 2022,0,0,0
1.50E+18,ownerradikal1,Alun Musik,Tue Mar 08 16:51:15 +0000 2022,2481,2594,4008,6723,"@PasukanJihad1 @Yudi_Rossih2 Lanjut..
#KM50RekayasaPenguasa
#KM50RekayasaPenguasa","#GakFollowPorno
#GakFollowCebong
#NonJob
#NoMbok",Sun Jul 17 15:44:09 +0000 2022,2,1,0
1312514755,DonAdam68,Don Adam,Fri Mar 29 03:55:34 +0000 2013,3575,178690,17900,250269,"Ternyata manusia kebal hukum nyata adanya. 
#TangkapAbuJanda","Kepala Badan Penanggulangan Bencana PP IA-ITB 
Penggagas Don Adam Channel
https://t.co/BL6V8eHUCa",Thu Jul 07 16:05:16 +0000 2022,306,77,0
1.51E+18,Jonidi19,Jonidi,Thu Apr 07 07:18:47 +0000 2022,294,141,2198,2235,@myeongrhe @dara_darmayu @Hasbil_Lbs @UtomoSetyok4ila @brin_indonesia Dah lama wafat.,"Mengalir seperti air.
#Gafollowporno",Sun Jul 17 06:08:12 +0000 2022,1,0,0
1.16E+18,invesmtx,@bagian perjalanan hidup,Wed Aug 14 13:53:43 +0000 2019,149,32,155,222,Cuma bikin gaduh aja #TangkapAbuJanda,ga semua bisa bahagia klo ga puass,Fri Jul 08 03:02:03 +0000 2022,0,0,0
1.46E+18,FahiraSheila,Fahira Sheila,Fri Nov 26 03:18:14 +0000 2021,76,150,524,531,"kenapa sih kantor pejabat itu wajib ada kamar tidurnya? kantor itu tempat kerja, bukan buat ena-ena woii

pake uang rakyat pula. asuuu
https://t.co/f2tCkKs6q2","🇮🇩🍑
long live the queen",Sun Jul 17 08:56:32 +0000 2022,0,0,0
1.43E+18,WantoLius,Wanto taylor,Wed Aug 11 15:05:55 +0000 2021,857,506,63034,3102,"@DonAdam68 Emang nyata,buktinya ga berani
#TangkapAbuJanda","becik ketithik,olo ketoro..
#gakfollowporno",Thu Jul 07 18:41:49 +0000 2022,0,0,0
7.29E+17,Kadrun_Sunda,Kuring Urang Sunda Anti PDIP,Sun May 08 14:31:20 +0000 2016,4950,4271,19871,22619,"#TangkapAbuJanda 
Presisi hanya slogan Polri tak jauh beda itu hanya bual
#TangkapAbuJanda https://t.co/lXgDiRyAdB","Bisnis Property
100% Oposisi
Bela Islam,❤️Pencinta Ulama,Habaib
⛔Akun Cebong⛔Akun Porno⛔Akun Pembenci Ulama,Anti PKI

Penghina ulama Saya UnFoll",Thu Jul 07 22:32:18 +0000 2022,0,0,0
118408198,Mryoe35,Yoe,Sun Feb 28 15:57:09 +0000 2010,525,141,5860,2182,"@DrEvaChaniago Mungkin ini salah satu ""Rakyat Rasakan Kemajuan"" yang digaungkan beberapa waktu lalu ada kemajuan harga ternyata2🙊😅🤣",,Sun Jul 10 09:57:38 +0000 2022,1,0,0
1.21E+18,Noeroelhoed4,Noeroelhoed4,Wed Jan 01 11:59:19 +0000 2020,2037,1853,868,17559,"@BosTemlen @DivHumas_Polri @ListyoSigitP Sudah nggk percaya ama polisi, tk hanya ini aja laporan #TangkapAbuJanda ,sebelumnya juga sudah pernah #TangkapAbuJanda ,tp hasilnya NOL",#GakFollowPorn🅾️,Thu Jul 07 22:18:38 +0000 2022,0,0,0
4535232582,Abd_Aziez7,Sandal Jeypiet,Sat Dec 12 06:07:58 +0000 2015,128,35,1989,2847,@Hasbil_Lbs @brin_indonesia Emang si mbok bisa riset scientists gitu? Jd ketua pulak... Serius nanya.. 😅,,Sun Jul 17 06:24:10 +0000 2022,0,0,0
156785211,jihanaok,jeehan,Thu Jun 17 23:04:12 +0000 2010,4190,4219,44359,14479,"Si kebal hukum #TangkapAbuJanda
Apakah @DivHumas_Polri tidak melihat kelakuan si abu janda ??? #TangkapAbuJanda","Best learning all the time,keep spirit for smart just for Allah Swt and Rasulullah Saw only",Thu Jul 07 23:05:35 +0000 2022,0,0,0
1.51E+18,FahriYussuf,Yussuf Fahri,Mon Apr 04 16:02:57 +0000 2022,1,0,4,34,@ekowboy2 @DivHumas_Polri  ini gimana pak tindak lanjut nya kenapa tidak di proses. Masyarakat sudah resah dengan berita si abu janda. #TangkapAbuJanda,,Thu Jul 07 23:47:52 +0000 2022,0,0,0
1.32E+18,panglima_z,𒆜● 𝕻ANGLIMA ℤ ●➽,Fri Oct 23 11:02:07 +0000 2020,5862,9923,82298,71432,"Ohhh ci rizky bikin ulah lagi yaa..?
#TangkapAbuJanda 
#TangkapAbuJanda https://t.co/SQfeIQXeUx","Akun Merdeka 
𒆜● 𝕻ANGLIMA ℤ ●➽

𒆜● 𝕻ANGLIMA ℤ ●➽",Thu Jul 07 21:56:13 +0000 2022,2,0,0
1.30E+18,ZZhorief,JKW END GAME 🇮🇩,Thu Sep 03 05:37:20 +0000 2020,1993,1311,8545,8357,"@Hasbil_Lbs @brin_indonesia @psi_id mana congornya? O iya, kalau ibu ratu Megawati yg dilayani seperti ini maka PSI bukan ikut mengkritik pemborosan uang negara tapi melindungi dari pengkritik",“Dan demikianlah kami jadikan sebagian orang yang zalim sebagai pemimpin bagi sebagian yang lain disebabkan amal yang mereka lakukan.” (Qs Al An’am: 129),Sun Jul 17 01:13:29 +0000 2022,6,0,0
1.43E+18,AkmaL_syam21,AkmaL_syam,Mon Aug 30 07:24:54 +0000 2021,22,1,174,786,@Hasbil_Lbs @brin_indonesia Dipakai kerja juga ga,,Sun Jul 17 00:21:14 +0000 2022,0,0,0
1.51E+18,BujangMarau,bujang insinyur katanya,Fri Apr 15 06:31:20 +0000 2022,168,18,57,305,"@Hasbil_Lbs @brin_indonesia Ini ni yg penghabis duit negara , sampai menjual pulau dlu siapa yg ingat sejarah",insinyur segalanya,Sun Jul 17 17:01:13 +0000 2022,0,0,0
1.44E+18,heriawanadiwan4,Hotelieur,Fri Sep 24 10:50:54 +0000 2021,1217,787,28158,22420,"@RheinaHerlina Karungan 

#TangkapAbuJanda 
#TangkapAbuJanda",Kuli Matuh Seumur-umur,Thu Jul 07 15:24:27 +0000 2022,0,0,0
1.51E+18,Aliffqu,Alifqu,Fri Apr 01 10:44:36 +0000 2022,829,793,1155,834,"@B_n1ng17 Masih Semangat ❗
#KM50RekayasaPenguasa
#KM50RekayasaPenguasa","Buatku bahagia itu mudah : Jangan pernah dustakan semua nikmat yg telah Allah berikan. Aq #GakFollowPorno , ⛔ Zionis, ⛔LGBT,⛔Syiah,⛔Komunis",Sun Jul 17 15:29:56 +0000 2022,1,0,0
